NORAD_ID,OBJECT_NAME,INCLINATION,RAAN,ECCENTRICITY,ARG_OF_PERIGEE,MEAN_ANOMALY,MEAN_MOTION,BSTAR,EPOCH
48705,DEBRIS_48705,98.8156,69.1556,0.0010301,154.4889,205.6805,14.33568754,58482-3,26099.63928542
48706,DEBRIS_48706,98.9309,51.8531,0.0100073,342.7255,17.0527,14.25807585,24875-2,26099.31282565
48707,DEBRIS_48707,98.7677,162.1713,0.0037355,153.4339,206.8795,14.78867151,14023-2,26099.11829907
48709,DEBRIS_48709,98.7996,91.4693,0.0010919,101.1728,259.0695,14.54464088,22756-2,26097.43390654
48710,DEBRIS_48710,98.8750,100.2893,0.0005854,18.3165,341.8232,14.41184555,50640-3,26099.53991758
48711,DEBRIS_48711,98.8054,52.6242,0.0057126,209.4952,150.3005,14.33393522,13519-2,26098.15676240
48713,DEBRIS_48713,98.9767,227.4128,0.0032200,169.6690,190.5201,15.04529613,28570-2,26099.30404053
48715,DEBRIS_48715,98.7302,108.5328,0.0009990,17.5306,342.6254,14.93613516,37953-2,26098.77717339
48717,DEBRIS_48717,98.7714,90.1486,0.0008741,96.8112,263.4079,14.55423245,15134-2,26098.68348999
48718,DEBRIS_48718,98.9613,160.6186,0.0014162,13.5147,346.6429,14.62436407,17088-2,26098.12073804
48719,DEBRIS_48719,98.4023,180.7945,0.0320426,323.6137,34.3603,13.65200882,33673-3,26099.19973338
48720,DEBRIS_48720,98.8323,102.8940,0.0028735,190.1561,169.9057,14.54335101,16097-2,26097.95791794
48722,DEBRIS_48722,98.6961,127.3454,0.0012853,153.4112,206.7765,14.89790239,22792-2,26098.80711885
48723,DEBRIS_48723,98.8179,87.9501,0.0022724,90.8494,269.5303,14.49863905,17287-2,26098.43628628
48724,DEBRIS_48724,98.7438,137.3658,0.0025597,152.9420,207.3127,14.75010252,15060-2,26099.32004209
48725,DEBRIS_48725,98.7047,48.9223,0.0048437,179.7953,180.3269,14.50755469,25755-2,26099.32631710
48729,DEBRIS_48729,98.4779,50.0521,0.0012060,106.6548,253.5981,14.67543993,19380-2,26099.31268029
48731,DEBRIS_48731,98.8190,80.1212,0.0032512,128.9073,231.5024,14.45185138,15744-2,26098.41276188
48734,DEBRIS_48734,98.7394,103.1324,0.0005860,307.6335,52.4336,14.67749563,17270-2,26098.73444794
48737,DEBRIS_48737,98.7120,155.7570,0.0014156,133.7059,226.5342,15.09622249,33929-2,26098.61575908
48738,DEBRIS_48738,98.7313,17.9444,0.0092356,293.4497,65.6991,14.20421557,13979-2,26097.71963826
48741,DEBRIS_48741,98.6938,96.8298,0.0006135,37.1286,323.0345,14.77107366,26471-2,26099.23238513
48742,DEBRIS_48742,98.7771,90.8402,0.0015298,148.0619,212.1508,14.55768589,15358-2,26098.92430840
48744,DEBRIS_48744,98.9012,116.0117,0.0015077,88.0108,272.2810,14.48499895,11927-2,26099.25767097
48745,DEBRIS_48745,98.8421,194.6073,0.0013838,171.0894,189.0587,15.23421169,52778-2,26099.22932548
48746,DEBRIS_48746,98.7529,72.2677,0.0038415,130.6809,229.7736,14.56469279,26198-2,26099.64015699
48747,DEBRIS_48747,99.0159,213.9596,0.0022472,222.8460,137.1004,14.89896229,28800-2,26099.55465614
48748,DEBRIS_48748,98.7564,76.5595,0.0024787,96.6340,263.7675,14.49821583,15315-2,26098.89743697
48749,DEBRIS_48749,98.7173,91.6686,0.0007185,78.7813,281.4198,14.69605194,32929-2,26097.43701820
48753,DEBRIS_48753,98.7414,86.9234,0.0023483,37.1557,323.1260,14.58459185,19817-2,26099.20857825
48754,DEBRIS_48754,98.9366,154.6192,0.0010205,31.9109,328.2711,14.70527728,20871-2,26099.85719519
48755,DEBRIS_48755,98.7000,137.9545,0.0016164,132.6249,227.6336,14.97115084,26691-2,26099.32983292
48758,DEBRIS_48758,98.7432,85.7445,0.0008603,80.5147,279.7021,14.56665490,18517-2,26097.91575674
48761,DEBRIS_48761,98.7181,96.8717,0.0005221,109.8687,250.3079,14.69431709,23701-2,26097.93715736
48765,DEBRIS_48765,98.6936,121.5194,0.0012478,153.3802,206.8054,14.85374997,19602-2,26099.01919381
48766,DEBRIS_48766,98.6048,59.3321,0.0009234,90.4366,269.7890,14.57886750,19556-2,26099.15629013
48810,DEBRIS_48810,66.8530,87.4535,0.0130059,163.1310,12.3339,13.89359319,66006-4,26098.72818431
48811,DEBRIS_48811,67.0596,159.4529,0.0104037,200.5494,159.1383,13.79845387,37347-3,26098.41166993
48812,DEBRIS_48812,67.3168,309.7805,0.0350381,54.4358,308.8779,12.43839437,31416-2,26094.61019082
48813,DEBRIS_48813,66.6407,269.3737,0.0460951,319.9647,36.8239,13.14750557,11973-2,26098.18800426
48814,DEBRIS_48814,65.9047,53.5362,0.0022990,206.3978,153.5927,13.97358250,21440-2,26098.15916323
48816,DEBRIS_48816,66.8074,80.4657,0.0108534,246.1989,112.7690,14.08576193,25734-3,26097.21952608
48817,DEBRIS_48817,65.8422,181.6119,0.0217148,252.0194,105.7103,13.89928488,21156-3,26098.62506382
48819,DEBRIS_48819,66.5350,282.3740,0.0021702,151.4631,208.7637,13.87218343,23144-3,26098.50428023
48820,DEBRIS_48820,65.8471,113.8452,0.0135730,199.5871,159.9946,13.69405481,57634-3,26098.03596397
48821,DEBRIS_48821,67.9349,225.6696,0.0507639,126.5939,238.2916,12.77392511,85840-3,26099.05719157
48822,DEBRIS_48822,66.7168,198.6840,0.0109798,82.7580,278.5972,14.06012976,15226-3,26091.02863359
48823,DEBRIS_48823,66.6577,194.9187,0.0107169,135.8425,225.1295,14.36532000,39821-3,26093.54829293
48824,DEBRIS_48824,67.0017,112.2124,0.0096152,331.8037,27.7862,14.02754814,13204-3,26098.29148739
48826,DEBRIS_48826,66.5970,200.5184,0.0044076,34.6110,139.0563,14.33051349,68781-3,26093.02302007
48827,DEBRIS_48827,68.1626,357.6385,0.0343266,199.5751,159.1859,13.31370931,63284-3,26095.36832672
48828,DEBRIS_48828,66.7602,291.3546,0.0059037,184.2210,329.0075,13.94034401,12302-3,26097.95585628
48837,DEBRIS_48837,53.0279,47.8152,0.0010425,283.1037,76.8791,15.12313696,20678-3,26099.56903652
49046,DEBRIS_49046,97.7457,139.0569,0.0030332,156.0295,204.2335,14.76921813,26908-3,26099.36333348
49048,DEBRIS_49048,20.7657,121.4494,0.4806082,208.4945,113.6805,1.93390776,00000+0,26099.10356960
49050,DEBRIS_49050,71.0173,298.1823,0.0009316,209.4492,150.6111,14.23162208,66280-2,26098.99576065
49051,DEBRIS_49051,71.0206,300.9105,0.0006677,253.7528,106.2861,14.15786712,35593-3,26098.82542948
49057,DEBRIS_49057,3.1338,259.5215,0.6400478,210.5887,87.5123,3.43943216,57068-2,26099.66427804
49109,DEBRIS_49109,29.0630,63.9861,0.0654695,106.2694,261.0862,13.68355969,21558-3,26099.12279621
49249,DEBRIS_49249,100.4606,310.9162,0.0050653,63.7463,296.8857,13.41334255,29226-2,26098.86722350
49271,DEBRIS_49271,51.6399,210.5288,0.0952585,128.2849,240.7644,12.40969631,48703-2,26098.73378623
49334,DEBRIS_49334,6.1341,222.1144,0.4165687,224.3178,93.6220,7.32756557,46911-2,26099.68377923
49340,DEBRIS_49340,13.6734,43.7241,0.4768836,289.5292,26.1810,1.76318354,00000+0,26099.42946691
49341,DEBRIS_49341,13.6170,53.1368,0.4650250,268.7762,39.6791,1.75092204,00000+0,26094.52953368
49342,DEBRIS_49342,13.2639,31.6009,0.4762400,325.9725,11.0889,1.84620716,00000-0,26098.83805730
49343,DEBRIS_49343,12.8695,65.8700,0.4579220,253.5795,52.7771,1.74625970,00000-0,26099.26544337
49348,DEBRIS_49348,13.1505,7.2728,0.4409723,22.7182,351.9295,2.01963829,00000-0,26099.23702860
49349,DEBRIS_49349,13.1986,40.7559,0.4660938,305.7745,19.3505,1.82941765,00000+0,26099.30684097
49351,DEBRIS_49351,13.1967,64.2904,0.4637096,249.7025,55.7827,1.72151689,00000-0,26097.96930350
49352,DEBRIS_49352,12.3407,84.1837,0.4598392,217.7218,98.9535,1.68333513,00000+0,26097.41479600
49356,DEBRIS_49356,13.2368,50.6529,0.4647371,281.8308,31.3425,1.78468865,00000-0,26094.49169285
49358,DEBRIS_49358,13.2913,32.2829,0.4782424,323.7860,11.7931,1.83761658,00000-0,26097.60881409
49359,DEBRIS_49359,13.2532,28.4746,0.4711299,333.4251,8.6695,1.87007876,00000-0,26098.63726577
49360,DEBRIS_49360,12.8450,49.0867,0.4370081,298.8172,24.3753,1.88098986,00000+0,26097.54767506
49362,DEBRIS_49362,13.4521,47.2365,0.4853402,285.8521,27.3634,1.75762281,00000-0,26076.56865517
49363,DEBRIS_49363,13.0331,40.2068,0.4880438,322.3565,11.9017,1.83692924,00000-0,26097.50965483
49366,DEBRIS_49366,14.2569,46.4088,0.5202541,277.3428,29.0377,1.65079511,00000-0,26098.01638745
49385,DEBRIS_49385,98.2688,243.9113,0.0006692,200.6429,159.4510,14.74428974,48527-3,26099.86231477
49389,DEBRIS_49389,98.7028,261.6924,0.0135810,303.6751,55.1524,14.00437005,21372-2,26070.24001725
49478,DEBRIS_49478,98.8508,127.8912,0.0006324,60.4334,299.7498,14.66307834,16915-2,26098.80460552
49479,DEBRIS_49479,98.8209,140.3428,0.0061721,232.2660,127.2929,14.47323203,19217-3,26098.84320293
49481,DEBRIS_49481,98.6638,94.3828,0.0013949,133.3302,226.9107,15.43008885,13103-1,26079.48456561
49487,DEBRIS_49487,98.8152,131.2118,0.0028361,157.1992,203.0477,14.69460800,25864-2,26097.35781706
49489,DEBRIS_49489,98.7659,153.9798,0.0021827,208.7438,151.2589,15.14381718,57230-2,26096.42140287
49924,DEBRIS_49924,82.5095,289.3399,0.0236511,81.4763,281.3072,12.96508116,31510-2,26098.78450474
49925,DEBRIS_49925,82.5275,273.6364,0.0229076,32.2309,329.2579,13.15515801,11119-1,26096.73547290
49927,DEBRIS_49927,82.4869,287.4577,0.0286508,88.9652,274.4266,12.95472104,44506-2,26097.77080839
49929,DEBRIS_49929,82.5539,303.4998,0.0258490,115.4976,247.3110,12.92117252,73672-2,26096.55804262
49931,DEBRIS_49931,82.5460,300.9802,0.0251791,109.5735,253.2745,12.92732716,57966-2,26098.30276920
49933,DEBRIS_49933,82.5650,301.9165,0.0267603,103.4307,259.6776,12.93358671,55544-2,26097.00060518
49936,DEBRIS_49936,82.5559,285.0765,0.0316749,13.0580,347.8503,13.12327016,17750-1,26096.79423090
49938,DEBRIS_49938,82.5631,284.1941,0.0276187,27.7951,333.7615,13.04678219,48598-2,26098.23998151
49939,DEBRIS_49939,82.5051,303.4150,0.0265936,145.2747,216.6045,12.88802269,55709-2,26096.27512726
49940,DEBRIS_49940,82.4850,273.7049,0.0297031,46.6461,315.8994,13.05037891,78587-2,26096.76993655
49942,DEBRIS_49942,82.4586,302.9687,0.0205913,172.7350,187.6821,12.85499218,52088-2,26097.99521620
49943,DEBRIS_49943,82.5374,289.2617,0.0260858,71.1243,291.7960,13.00734906,90116-2,26096.76632771
49944,DEBRIS_49944,82.4557,305.3995,0.0206559,187.6205,172.1745,12.82396795,22142-2,26098.28059105
49955,DEBRIS_49955,8.1642,109.0173,0.4741516,57.5829,339.9413,1.81778585,00000-0,26096.39758540
49959,DEBRIS_49959,7.2251,129.0927,0.4758063,25.3419,16.3023,1.80715817,00000-0,26091.47745580
50004,DEBRIS_50004,49.5815,289.0264,0.6330756,57.8154,348.4890,3.59597052,17297-2,26097.88428022
50032,DEBRIS_50032,82.5609,297.6259,0.0016390,140.6716,219.5727,15.47112066,91928-4,26099.55107862
50058,DEBRIS_50058,82.6077,305.7448,0.0012141,22.9054,337.2749,15.74382966,29089-3,26098.98426354
50140,DEBRIS_50140,45.0178,28.6053,0.0004588,299.4896,60.5498,14.45686222,31657-3,26099.85586295
50214,DEBRIS_50214,4.1374,78.2782,0.0011560,55.4228,304.8111,0.99329499,00000-0,26098.82533081
50404,DEBRIS_50404,82.1892,91.9106,0.0102791,145.6494,215.1459,15.45190482,29847-2,26099.45011868
50621,DEBRIS_50621,82.5665,311.3647,0.0024362,77.1525,283.2454,15.64691020,30286-3,26099.03104899
50787,DEBRIS_50787,65.0085,180.5119,0.0014595,291.2188,87.6884,14.39432382,47440-3,26040.66117281
50792,DEBRIS_50792,65.0119,21.5415,0.0017715,287.4336,88.7347,14.39140623,41382-3,26097.05483872
50794,DEBRIS_50794,65.0078,200.6231,0.0014979,282.0931,77.8477,14.35016491,22907-3,26099.54529361
50802,DEBRIS_50802,82.5581,270.2445,0.0273024,341.0272,18.0828,13.15200821,90623-2,26098.71541227
51448,DEBRIS_51448,45.0121,157.2565,0.0036038,355.1607,4.8887,14.32912006,10337-3,26099.43513729
51450,DEBRIS_51450,45.0083,357.1731,0.0012947,151.7125,208.4438,14.59757159,12720-2,26098.74996500
51477,DEBRIS_51477,21.1565,90.6215,0.5152622,261.6336,39.4107,1.94665407,00000+0,26099.47240207
52037,DEBRIS_52037,53.9790,182.5492,0.0009072,148.3428,211.8119,15.04261503,10543-3,26099.54420538
52044,DEBRIS_52044,12.8471,46.1145,0.4301525,305.3975,21.6241,1.90893651,00000-0,26099.13976974
52045,DEBRIS_52045,13.2112,64.5518,0.4568407,247.9942,58.3589,1.72869058,00000+0,26099.57163388
52655,DEBRIS_52655,64.8475,123.3022,0.5533605,288.7515,20.8450,4.36172501,85449-3,26097.86879389
52828,DEBRIS_52828,19.3365,176.7657,0.4708623,107.1798,308.1396,1.81208218,00000-0,26099.08414732
52893,DEBRIS_52893,52.9892,291.1669,0.0005436,307.8796,52.1713,15.36320163,18081-3,26099.82668269
52905,DEBRIS_52905,5.7725,57.1747,0.6474007,183.5591,167.4426,3.35393660,55862-2,26099.44393011
52943,DEBRIS_52943,3.5846,79.6909,0.0005486,35.7091,324.4926,0.98669403,00000+0,26099.42271537
52963,DEBRIS_52963,26.3713,176.5872,0.0537407,16.6280,345.1179,14.78003006,17044-2,26097.39882674
52969,DEBRIS_52969,13.0798,33.3721,0.4557873,340.7529,6.4813,1.94551722,00000-0,26098.91356662
52971,DEBRIS_52971,12.9905,43.3337,0.4770041,308.5949,17.5619,1.82288056,00000-0,26098.57898661
52972,DEBRIS_52972,13.1549,23.6057,0.4487909,346.1009,4.7749,1.93886683,00000-0,26098.68649531
52973,DEBRIS_52973,12.7289,74.1555,0.4529013,233.7073,75.5564,1.71411165,00000-0,26098.05978120
53093,DEBRIS_53093,74.0343,84.0003,0.0019353,146.0654,214.1745,14.42565931,64188-3,26098.99796231
53364,DEBRIS_53364,50.0238,163.3656,0.0072200,161.1835,199.1813,15.22388875,23613-3,26099.87127671
53516,DEBRIS_53516,19.5722,162.5463,0.4783722,129.8358,283.1121,1.82544465,00000-0,26097.28935292
53520,DEBRIS_53520,13.4938,41.6401,0.4689366,297.4732,22.8911,1.80117594,00000-0,26098.84362294
53881,DEBRIS_53881,82.9504,224.2914,0.0026032,79.9642,280.4451,13.77278902,38355-3,26099.58719848
54222,DEBRIS_54222,5.5273,63.7437,0.0004790,242.8540,117.1392,0.98856918,00000+0,26099.66852618
54256,DEBRIS_54256,54.2341,195.9802,0.0016677,21.0467,339.1232,15.31652078,69983-3,26097.99886789
54262,DEBRIS_54262,99.0580,30.0097,0.0277001,86.9161,276.3637,13.62400501,83644-3,26099.78312458
54263,DEBRIS_54263,99.1437,30.0311,0.0303330,114.1094,249.2087,13.56652171,13769-2,26099.51881336
54264,DEBRIS_54264,98.5830,312.7926,0.0351774,144.6649,217.8359,13.47456233,25463-3,26099.53615469
54265,DEBRIS_54265,99.0566,352.6763,0.0378343,213.4561,144.2144,13.39686858,33354-3,26099.29725783
54266,DEBRIS_54266,99.0039,337.4935,0.0407926,232.3472,123.9991,13.33294148,41181-3,26099.18488804
54267,DEBRIS_54267,98.8008,173.0802,0.0089261,120.6298,240.3732,14.46813599,69953-3,26099.75526632
54268,DEBRIS_54268,98.8913,68.7502,0.0120768,268.0825,90.6502,13.94109695,16422-3,26099.89880416
54269,DEBRIS_54269,98.6194,150.3615,0.0131360,166.6297,193.8429,14.43643036,99906-4,26099.38437017
54270,DEBRIS_54270,98.8912,88.6413,0.0083244,226.6370,132.7841,14.02308902,12248-3,26099.48212361
54272,DEBRIS_54272,98.8462,133.1153,0.0028477,21.8366,338.4019,14.22242570,42930-3,26099.02835236
54273,DEBRIS_54273,98.7955,114.0755,0.0026558,107.7404,252.6676,14.23543555,87546-3,26099.01240926
54275,DEBRIS_54275,98.8132,195.8856,0.0081131,133.8930,226.9011,14.70671999,20280-2,26099.75576046
54276,DEBRIS_54276,98.8645,30.4383,0.0204585,357.4192,2.5888,13.76264535,45574-3,26099.76831806
54277,DEBRIS_54277,98.8291,124.2835,0.0048194,34.0219,326.4031,14.18916308,12835-3,26099.00503930
54278,DEBRIS_54278,98.6650,95.8301,0.0108890,4.3039,355.9055,14.32409325,21351-2,26099.52364587
54279,DEBRIS_54279,98.6174,113.9579,0.0137117,274.1807,84.3716,14.31575879,22721-3,26099.01607026
54280,DEBRIS_54280,98.6104,124.1276,0.0080146,233.4392,125.9400,14.38487190,47171-3,26099.53614438
54281,DEBRIS_54281,98.5939,123.0613,0.0101440,221.7010,137.6411,14.35522503,93851-4,26099.01530214
54282,DEBRIS_54282,98.5770,151.0799,0.0058871,147.4939,212.9917,14.77089596,20199-2,26099.84886177
54283,DEBRIS_54283,98.8341,95.6702,0.0052436,185.6534,174.4050,14.08965450,20238-3,26099.49561569
54284,DEBRIS_54284,98.8304,105.6198,0.0042974,155.3009,205.0236,14.16647824,80976-3,26099.01198268
54285,DEBRIS_54285,98.8599,95.4961,0.0069822,198.9009,160.9568,14.11305124,97691-3,26099.51101819
54286,DEBRIS_54286,98.5926,182.4504,0.0079074,48.7142,312.0843,14.83723968,16219-2,26099.17677243
54288,DEBRIS_54288,98.6625,183.3812,0.0133539,80.5711,281.0557,14.63214048,71703-3,26099.17412418
54289,DEBRIS_54289,98.8487,96.5374,0.0054155,186.6289,173.4170,14.08210853,23598-3,26099.48846427
54290,DEBRIS_54290,98.5774,107.7948,0.0123087,256.9767,101.7651,14.31896277,16441-3,26099.58988257
54291,DEBRIS_54291,98.8617,92.3316,0.0081054,148.3904,212.2169,14.05733801,-25951-4,26099.50916592
54292,DEBRIS_54292,98.8718,95.2592,0.0061815,196.8408,163.0708,14.05776193,-25197-4,26099.53188514
54293,DEBRIS_54293,98.7605,124.6633,0.0039188,328.4015,31.4811,14.24236611,22346-3,26099.53932506
54294,DEBRIS_54294,98.7478,201.1649,0.0115618,71.6059,289.7677,14.72042915,64420-3,26099.79822510
54295,DEBRIS_54295,98.7382,113.7170,0.0141062,2.2338,357.9444,14.30120506,16305-2,26099.52225943
54296,DEBRIS_54296,98.7799,141.6668,0.0028595,231.1162,128.7470,14.32782830,53031-3,26098.56559574
54297,DEBRIS_54297,98.7210,118.5782,0.0025606,194.9223,165.1205,14.26714859,47142-3,26099.02775479
54298,DEBRIS_54298,98.8307,89.1088,0.0061313,192.6464,167.3169,14.06878791,24020-3,26099.47420473
54299,DEBRIS_54299,98.8547,96.5716,0.0054339,181.5301,178.5710,14.07609584,20203-3,26099.48770494
54300,DEBRIS_54300,98.8968,110.5250,0.0058402,147.9083,212.5664,14.10848489,46656-3,26099.50344873
54301,DEBRIS_54301,98.8955,110.2154,0.0053814,152.9324,207.4672,14.10958282,34587-3,26098.99566918
54302,DEBRIS_54302,98.8709,212.3338,0.0098915,54.1100,306.9236,14.69043619,89503-3,26099.78879244
54303,DEBRIS_54303,98.8560,102.1205,0.0046784,181.7343,178.3671,14.09104935,-25833-4,26099.53835087
54304,DEBRIS_54304,98.8389,108.2190,0.0043588,147.0886,213.3015,14.16272193,79209-3,26099.47712235
54305,DEBRIS_54305,98.7587,125.9790,0.0053752,188.4242,171.6040,14.24591973,15443-3,26099.30123368
54306,DEBRIS_54306,98.8363,103.2824,0.0040104,159.7366,200.5408,14.11632222,23709-3,26099.51241050
54307,DEBRIS_54307,98.5534,161.9283,0.0041910,105.4987,255.0867,14.98128193,34785-2,26098.62810183
54308,DEBRIS_54308,98.6372,175.8111,0.0037448,106.6217,253.9120,14.99254195,42014-2,26099.73606701
54309,DEBRIS_54309,98.8314,104.5947,0.0037246,153.0253,207.2865,14.12616956,25554-3,26099.52628144
54311,DEBRIS_54311,98.6169,169.4953,0.0063476,108.5132,252.2989,14.80386168,21830-2,26099.16902689
54312,DEBRIS_54312,98.8808,147.5614,0.0020959,342.3719,17.6733,14.30345795,74351-3,26098.59426695
54315,DEBRIS_54315,98.8483,104.0734,0.0043727,177.0699,183.0736,14.10881138,14631-3,26099.54085053
54316,DEBRIS_54316,98.8237,100.6862,0.0040549,155.0753,205.2389,14.12477711,32235-3,26098.94014555
54318,DEBRIS_54318,98.8447,100.6271,0.0051620,172.7811,187.4115,14.11779129,61238-3,26099.49591373
54320,DEBRIS_54320,98.9465,74.0994,0.0132295,247.5059,111.2050,13.92990906,21616-3,26099.87758130
54321,DEBRIS_54321,98.6022,137.6181,0.0120388,196.6463,163.0759,14.41488524,28075-3,26099.84182671
54323,DEBRIS_54323,98.8463,97.8653,0.0052227,162.7547,197.5413,14.10067471,46209-3,26099.50973098
54325,DEBRIS_54325,98.8063,102.4882,0.0033125,162.4110,197.8217,14.13379848,17776-3,26099.49335626
54327,DEBRIS_54327,98.8273,97.9249,0.0048133,169.3565,190.8636,14.11470736,47173-3,26099.49827629
54328,DEBRIS_54328,98.6236,204.7604,0.0034596,351.6242,8.4409,15.23624619,36413-2,26099.23422751
54329,DEBRIS_54329,98.6294,193.3876,0.0089239,327.3863,32.1857,14.85773029,12052-2,26099.21281171
54330,DEBRIS_54330,98.7610,122.7102,0.0053544,166.2605,194.0048,14.28775335,84736-3,26098.99928238
54331,DEBRIS_54331,98.9018,71.7854,0.0119786,266.5073,92.2383,13.95857735,67495-3,26099.41446483
54332,DEBRIS_54332,98.7716,118.0577,0.0039430,172.1584,188.0220,14.24760552,71398-3,26098.94703780
54333,DEBRIS_54333,98.6313,196.0318,0.0016374,4.8710,355.2686,15.35664039,64170-2,26099.79000567
54334,DEBRIS_54334,98.6250,189.2998,0.0032296,50.4748,309.9325,15.11037701,41173-2,26099.77898174
54335,DEBRIS_54335,98.8215,101.1200,0.0049194,179.4967,180.6263,14.13019741,45367-3,26099.45766823
54336,DEBRIS_54336,98.8514,95.5685,0.0057993,192.5076,167.4658,14.08603809,25118-3,26098.94067940
54337,DEBRIS_54337,98.8504,99.5896,0.0050279,176.9417,183.2070,14.09867841,29892-3,26098.98696801
54338,DEBRIS_54338,98.8383,106.9076,0.0040199,159.5618,200.7174,14.14404453,59935-3,26099.52634426
54339,DEBRIS_54339,98.8330,100.7856,0.0042459,174.0147,186.1540,14.11140023,17567-3,26098.95077929
54340,DEBRIS_54340,98.5907,186.3279,0.0100816,22.8027,337.7612,14.77861791,87865-3,26099.80345703
54341,DEBRIS_54341,98.7714,118.7556,0.0047062,181.4076,178.6977,14.23564330,45009-3,26098.98471468
54342,DEBRIS_54342,98.8401,97.0023,0.0051523,185.3944,174.6677,14.08927627,13384-3,26099.54202551
54343,DEBRIS_54343,98.8372,101.2413,0.0041891,171.9283,188.2571,14.10687393,12724-3,26098.94301957
54344,DEBRIS_54344,98.8614,97.2723,0.0056123,191.2091,168.7832,14.07276290,12141-3,26099.50399276
54345,DEBRIS_54345,98.6605,128.1266,0.0050782,273.0874,86.4507,14.46344649,14628-2,26099.03074245
54346,DEBRIS_54346,98.5410,195.0825,0.0040305,337.1436,22.7998,15.16113255,20728-2,26099.78333979
54347,DEBRIS_54347,98.6701,120.2347,0.0103592,289.1756,69.8237,14.29480809,16714-3,26098.50571534
54348,DEBRIS_54348,98.6326,127.5455,0.0099905,243.8908,115.1972,14.35997881,27660-3,26099.03358785
54349,DEBRIS_54349,98.6786,117.9153,0.0107301,303.1404,55.9517,14.28512954,24507-3,26098.96682479
54350,DEBRIS_54350,98.7096,143.9517,0.0067654,180.3317,179.7834,14.34832017,91981-4,26099.39770709
54352,DEBRIS_54352,99.0291,253.2283,0.0051201,93.7059,267.0027,15.18146334,40385-2,26099.41159761
54353,DEBRIS_54353,99.0741,220.9880,0.0109600,212.3522,147.0928,14.66988023,23645-2,26099.30670416
54354,DEBRIS_54354,98.7136,183.1060,0.0104402,141.6247,219.2447,14.76336229,22504-2,26099.18744399
54356,DEBRIS_54356,98.8730,154.7184,0.0064314,314.6928,44.9027,14.35832187,95102-3,26098.62452011
54358,DEBRIS_54358,98.4533,169.7441,0.0083018,355.9328,4.1202,14.87914797,11254-2,26099.13234391
54359,DEBRIS_54359,99.0015,256.8192,0.0015105,41.6521,318.5875,15.55208940,65386-2,26099.40545701
54360,DEBRIS_54360,98.6984,95.5387,0.0088721,17.5111,342.9092,14.21725666,74226-3,26097.94039684
54384,DEBRIS_54384,98.7641,114.9681,0.0035915,20.4720,339.7889,14.23224484,64824-3,26098.61785709
54385,DEBRIS_54385,98.8952,92.1551,0.0075802,214.4723,145.1515,14.03626881,48831-3,26099.47404949
54386,DEBRIS_54386,98.9268,81.2985,0.0126825,276.5141,82.1597,13.97853512,31863-3,26099.48224412
54388,DEBRIS_54388,98.8774,89.1733,0.0087011,221.3673,138.0884,14.05701953,72067-3,26099.48002895
54389,DEBRIS_54389,98.9159,71.7830,0.0125815,272.0999,86.5760,13.94131106,12489-3,26099.88158771
54390,DEBRIS_54390,98.9659,78.1831,0.0126265,265.8701,92.8021,13.93568149,39666-3,26099.48427597
54391,DEBRIS_54391,98.4694,138.2950,0.0135497,112.7922,248.7655,14.55488677,49321-3,26099.07953999
54392,DEBRIS_54392,98.5930,121.5371,0.0089129,227.8528,131.5062,14.37443016,40245-3,26099.54067951
54393,DEBRIS_54393,98.5155,323.6959,0.0315003,87.1405,276.5739,13.58649826,57590-3,26099.55340350
54394,DEBRIS_54394,98.5732,131.0077,0.0100998,192.1943,167.6801,14.42553603,26221-3,26099.84537217
54395,DEBRIS_54395,98.4699,128.4243,0.0122361,142.8343,218.1402,14.53632421,49260-3,26099.00988124
54397,DEBRIS_54397,98.4476,195.1315,0.0043424,250.4901,109.1643,15.28507552,29725-2,26099.76878161
54400,DEBRIS_54400,98.5803,165.1975,0.0122752,89.0006,272.5255,14.59818550,69230-3,26099.42173658
54401,DEBRIS_54401,98.6555,98.8481,0.0114348,342.9141,16.8205,14.30793889,16317-2,26099.48129338
54402,DEBRIS_54402,98.7135,72.1045,0.0145576,97.7155,264.0574,14.11101484,10168-2,26099.88004634
54403,DEBRIS_54403,98.6842,94.0589,0.0111093,20.9679,339.6006,14.29933895,24314-2,26099.48916956
54404,DEBRIS_54404,98.7611,118.5657,0.0054925,183.9112,176.1645,14.23424104,33718-3,26099.04945972
54405,DEBRIS_54405,98.6736,192.0449,0.0142066,59.1395,302.3694,14.66728106,52058-3,26099.76838899
54406,DEBRIS_54406,98.6070,120.3578,0.0105996,256.0797,102.8585,14.42044985,12347-2,26099.53039743
54407,DEBRIS_54407,98.7726,107.5842,0.0043935,166.8262,193.4073,14.21450602,83450-3,26099.48061655
54409,DEBRIS_54409,98.7508,101.2237,0.0137122,37.0529,324.0022,14.22547820,14825-2,26099.50899926
54410,DEBRIS_54410,98.6941,146.6162,0.0129147,106.7551,254.7855,14.42697669,89545-3,26099.40788933
54411,DEBRIS_54411,98.7142,123.6966,0.0204199,152.2218,209.0050,14.29877065,42495-3,26099.02509635
54412,DEBRIS_54412,98.6329,202.0475,0.0091672,330.4707,29.1346,14.87773264,83704-3,26099.52001823
54413,DEBRIS_54413,98.8152,248.0359,0.0071421,269.0296,90.2750,15.17406973,17518-2,26099.37676670
54414,DEBRIS_54414,98.9529,79.8908,0.0116290,256.7657,102.0512,13.96697751,11699-2,26099.87495909
